goof,0.448507738,111
mesmerize,-0.256907203,110
screws,-0.214000888,110
sucking,-0.120311136,110
blur,-0.081420899,110
plzz,-0.076424052,110
define,-0.069292982,110
beers,-0.060327008,110
jd,0.083857284,110
soothing,0.153950768,110
aa,0.216335754,110
rocking,0.275640096,110
verification,-0.261544111,109
pile,-0.146260307,109
bare,-0.106866392,109
follows,-0.089112893,109
andy,0.211612191,109
noobs,0.390947327,109
deceptive,-0.595074943,108
looses,-0.429986151,108
cbc,-0.218029901,108
rental,-0.131964283,108
membership,-0.125787389,108
wht,-0.118063705,108
male,-0.103279895,108
woke,-0.056431377,108
classics,0.057421123,108
snappy,0.065263167,108
grand,0.141361259,108
nicest,0.215098786,108
upto,0.278733966,108
cutest,0.337307025,108
dosen,-0.333075761,107
competitive,0.097218204,107
angel,0.102848368,107
#NAME?,0.123686932,107
dealing,0.141444249,107
seemingly,0.145012546,107
fx,0.17319749,107
gio,0.18678776,107
dating,-0.249312319,106
cmon,-0.237861663,106
cams,-0.119951305,106
nick,0.051205253,106
jot,0.062849571,106
golden,0.258582205,106
fantastically,0.29253032,106
speechless,0.412500315,106
greate,0.593128539,106
fraud,-0.614434178,105
pausing,-0.279884317,105
obsolete,-0.199117331,105
ignores,-0.167330721,105
cartoon,-0.135644348,105
leading,-0.12089152,105
reminded,-0.10676799,105
exam,0.060596003,105
cry,0.068338303,105
lcd,0.073653248,105
precisely,0.091612468,105
builds,0.096026776,105
cleaning,0.139997223,105
kiss,0.140323414,105
engaging,0.142215588,105
hesitate,0.412042109,105
adictive,0.435386078,105
goooood,0.599815629,105
yuck,-0.967431949,104
bleh,-0.923628539,104
mai,0.052723346,104
pays,0.068617646,104
minimalist,0.084214331,104
secondly,0.111683909,104
tks,0.194875904,104
grrr,-0.770525751,103
shocking,-0.649161408,103
fuck,-0.605381941,103
disaster,-0.407979819,103
sketchy,-0.225428839,103
hacker,-0.103841575,103
bla,-0.079308118,103
barnacle,0.056701456,103
fewer,0.214397642,103
addiction,0.459487937,103
keren,0.587666341,103
disgusting,-0.634625503,102
aint,-0.40909024,102
az,-0.24012403,102
walked,-0.185279999,102
kk,0.114751022,102
mary,0.115746209,102
complains,0.1690936,102
satellites,0.252677062,102
disappoint,0.280451803,102
amen,0.339261597,102
banned,-0.386934249,101
meters,-0.197224366,101
switcher,-0.137548009,101
tt,0.132076392,101
matters,0.143651784,101
lv,0.331935765,101
jk,0.346505927,101
supper,0.408502859,101
swag,0.42434618,101
